customer_id,trans_date,tran_amount,response,month,month_name,month_year,cohort,tx_month,cohort_index
CS3501,2015-02-08,104,1,2,February,2015-02,2011-06,2015-02,44
CS4675,2012-01-03,60,0,1,January,2012-01,2011-06,2012-01,7
CS5718,2014-02-02,45,0,2,February,2014-02,2011-06,2014-02,32
CS3752,2012-10-30,86,0,10,October,2012-10,2011-07,2012-10,15
CS5250,2013-06-22,44,0,6,June,2013-06,2011-07,2013-06,23
CS5604,2012-01-27,73,0,1,January,2012-01,2011-06,2012-01,7
CS4586,2015-03-14,55,0,3,March,2015-03,2011-06,2015-03,45
CS2341,2012-02-23,102,1,2,February,2012-02,2011-06,2012-02,8
CS5993,2013-07-03,81,0,7,July,2013-07,2011-05,2013-07,26
CS1472,2011-11-22,65,0,11,November,2011-11,2011-06,2011-11,5
CS4551,2013-03-05,81,0,3,March,2013-03,2011-08,2013-03,19
CS1413,2012-09-09,35,0,9,September,2012-09,2011-06,2012-09,15
CS3792,2014-11-01,88,0,11,November,2014-11,2011-07,2014-11,40
CS2900,2014-02-03,84,0,2,February,2014-02,2011-10,2014-02,28
CS4780,2014-11-06,96,0,11,November,2014-11,2011-09,2014-11,38
CS5244,2011-09-01,72,0,9,September,2011-09,2011-05,2011-09,4
CS1140,2012-01-03,74,0,1,January,2012-01,2011-05,2012-01,8
CS2867,2014-03-06,103,1,3,March,2014-03,2011-05,2014-03,34
CS6043,2013-02-19,49,0,2,February,2013-02,2011-06,2013-02,20
CS2280,2012-03-31,84,0,3,March,2012-03,2011-07,2012-03,8
CS1950,2013-03-16,70,0,3,March,2013-03,2011-08,2013-03,19
CS1635,2013-07-28,95,1,7,July,2013-07,2011-07,2013-07,24
CS4662,2012-06-01,58,0,6,June,2012-06,2011-05,2012-06,13
CS2756,2013-11-02,40,0,11,November,2013-11,2011-07,2013-11,28
CS4521,2012-11-12,79,0,11,November,2012-11,2011-06,2012-11,17
CS5995,2012-05-08,68,0,5,May,2012-05,2011-11,2012-05,6
CS1781,2013-10-27,97,0,10,October,2013-10,2011-05,2013-10,29
CS2947,2012-09-10,60,0,9,September,2012-09,2011-07,2012-09,14
CS6108,2011-08-18,72,0,8,August,2011-08,2011-07,2011-08,1
CS6048,2013-11-10,40,0,11,November,2013-11,2011-06,2013-11,29
CS3973,2014-05-28,62,0,5,May,2014-05,2011-07,2014-05,34
CS4176,2012-01-18,47,0,1,January,2012-01,2011-06,2012-01,7
CS1139,2011-09-26,84,0,9,September,2011-09,2011-06,2011-09,3
CS1420,2014-12-25,93,1,12,December,2014-12,2011-06,2014-12,42
CS3190,2013-04-30,102,0,4,April,2013-04,2011-06,2013-04,22
CS3485,2014-09-19,57,1,9,September,2014-09,2011-07,2014-09,38
CS3915,2011-09-18,74,0,9,September,2011-09,2011-09,2011-09,0
CS4273,2012-01-08,65,0,1,January,2012-01,2011-06,2012-01,7
CS3465,2011-10-03,69,0,10,October,2011-10,2011-05,2011-10,5
CS2573,2014-04-29,46,0,4,April,2014-04,2011-09,2014-04,31
CS1481,2012-12-18,72,0,12,December,2012-12,2011-06,2012-12,18
CS4088,2012-09-18,105,0,9,September,2012-09,2011-09,2012-09,12
CS3424,2015-01-09,95,0,1,January,2015-01,2011-08,2015-01,41
CS3331,2014-01-15,60,0,1,January,2014-01,2011-06,2014-01,31
CS2521,2014-06-24,65,0,6,June,2014-06,2011-06,2014-06,36
CS3903,2013-09-16,41,1,9,September,2013-09,2011-08,2013-09,25
CS1901,2012-05-03,90,0,5,May,2012-05,2011-06,2012-05,11
CS4412,2014-03-15,85,0,3,March,2014-03,2011-12,2014-03,27
CS2786,2012-06-16,92,0,6,June,2012-06,2011-07,2012-06,11
CS4193,2014-04-12,69,0,4,April,2014-04,2011-07,2014-04,33
CS2565,2012-02-15,97,0,2,February,2012-02,2011-06,2012-02,8
CS3480,2012-10-01,50,0,10,October,2012-10,2011-07,2012-10,15
CS2755,2013-02-17,77,1,2,February,2013-02,2011-08,2013-02,18
CS2780,2013-03-06,87,0,3,March,2013-03,2011-07,2013-03,20
CS3523,2015-03-08,49,0,3,March,2015-03,2011-08,2015-03,43
CS5323,2011-12-22,92,0,12,December,2011-12,2011-05,2011-12,7
CS2409,2012-04-20,81,0,4,April,2012-04,2011-06,2012-04,10
CS5028,2012-12-31,57,0,12,December,2012-12,2011-06,2012-12,18
CS5273,2011-07-05,103,1,7,July,2011-07,2011-07,2011-07,0
CS3457,2014-03-31,81,0,3,March,2014-03,2011-05,2014-03,34
CS6021,2014-11-14,60,0,11,November,2014-11,2011-07,2014-11,40
CS3966,2012-04-20,77,0,4,April,2012-04,2011-06,2012-04,10
CS4595,2011-11-02,85,0,11,November,2011-11,2011-08,2011-11,3
CS5921,2014-04-23,48,0,4,April,2014-04,2011-05,2014-04,35
CS2178,2015-03-11,92,0,3,March,2015-03,2011-08,2015-03,43
CS5970,2012-03-30,100,0,3,March,2012-03,2011-07,2012-03,8
CS2514,2012-12-30,62,0,12,December,2012-12,2012-01,2012-12,11
CS2903,2014-01-04,77,1,1,January,2014-01,2011-06,2014-01,31
CS2956,2012-02-08,87,1,2,February,2012-02,2011-06,2012-02,8
CS6055,2013-11-25,83,1,11,November,2013-11,2011-06,2013-11,29
CS5180,2013-03-11,72,0,3,March,2013-03,2011-06,2013-03,21
CS4330,2012-11-18,62,0,11,November,2012-11,2011-06,2012-11,17
CS4799,2011-08-25,43,0,8,August,2011-08,2011-08,2011-08,0
CS3160,2013-06-14,58,0,6,June,2013-06,2011-06,2013-06,24
CS6058,2013-03-21,84,0,3,March,2013-03,2011-06,2013-03,21
CS4878,2012-05-05,45,1,5,May,2012-05,2011-05,2012-05,12
CS3210,2014-07-14,91,0,7,July,2014-07,2011-06,2014-07,37
CS4038,2014-05-13,78,0,5,May,2014-05,2011-09,2014-05,32
CS3548,2012-02-03,61,0,2,February,2012-02,2011-06,2012-02,8
CS3075,2014-01-12,36,0,1,January,2014-01,2011-10,2014-01,27
CS4204,2014-12-03,88,0,12,December,2014-12,2011-05,2014-12,43
CS2647,2014-09-11,70,0,9,September,2014-09,2012-03,2014-09,30
CS2921,2012-06-28,79,1,6,June,2012-06,2011-07,2012-06,11
CS4864,2012-10-02,98,0,10,October,2012-10,2011-08,2012-10,14
CS1987,2013-09-25,83,0,9,September,2013-09,2011-06,2013-09,27
CS2249,2011-12-22,71,0,12,December,2011-12,2011-06,2011-12,6
CS5014,2015-01-29,56,0,1,January,2015-01,2011-08,2015-01,41
CS1698,2013-11-08,70,0,11,November,2013-11,2012-01,2013-11,22
CS1872,2014-10-21,70,0,10,October,2014-10,2011-06,2014-10,40
CS4316,2013-10-06,71,0,10,October,2013-10,2011-07,2013-10,27
CS4984,2014-12-24,40,0,12,December,2014-12,2011-05,2014-12,43
CS4481,2012-10-10,80,0,10,October,2012-10,2012-01,2012-10,9
CS5148,2011-05-23,84,0,5,May,2011-05,2011-05,2011-05,0
CS2792,2011-10-26,69,0,10,October,2011-10,2011-06,2011-10,4
CS4877,2011-09-29,80,0,9,September,2011-09,2011-05,2011-09,4
CS5343,2012-05-14,44,0,5,May,2012-05,2011-07,2012-05,10
CS3862,2012-03-23,93,0,3,March,2012-03,2011-06,2012-03,9
CS2611,2011-09-08,65,0,9,September,2011-09,2011-07,2011-09,2
CS3534,2014-09-29,42,0,9,September,2014-09,2011-08,2014-09,37
CS4218,2014-02-10,37,0,2,February,2014-02,2011-05,2014-02,33
CS5823,2012-08-04,63,0,8,August,2012-08,2011-09,2012-08,11
CS2808,2012-03-08,98,1,3,March,2012-03,2011-07,2012-03,8
CS4370,2013-10-25,91,0,10,October,2013-10,2012-04,2013-10,18
CS1235,2014-04-08,53,1,4,April,2014-04,2011-09,2014-04,31
CS5904,2012-11-07,46,0,11,November,2012-11,2011-07,2012-11,16
CS5788,2011-09-24,76,0,9,September,2011-09,2011-08,2011-09,1
CS6052,2012-09-11,100,0,9,September,2012-09,2011-10,2012-09,11
CS3438,2013-10-12,66,1,10,October,2013-10,2011-12,2013-10,22
CS4981,2013-10-01,92,0,10,October,2013-10,2011-05,2013-10,29
CS4374,2014-08-18,65,0,8,August,2014-08,2011-05,2014-08,39
CS1840,2014-10-28,68,0,10,October,2014-10,2011-05,2014-10,41
CS3512,2011-07-25,103,0,7,July,2011-07,2011-07,2011-07,0
CS3765,2014-12-10,55,1,12,December,2014-12,2012-01,2014-12,35
CS2205,2013-09-13,50,0,9,September,2013-09,2011-07,2013-09,26
CS5688,2014-01-03,90,0,1,January,2014-01,2011-07,2014-01,30
CS1258,2013-11-14,39,0,11,November,2013-11,2011-06,2013-11,29
CS5458,2015-03-11,105,0,3,March,2015-03,2011-06,2015-03,45
CS3885,2012-12-28,83,0,12,December,2012-12,2011-05,2012-12,19
CS2556,2012-02-13,97,1,2,February,2012-02,2011-08,2012-02,6
CS2828,2015-01-24,69,0,1,January,2015-01,2011-08,2015-01,41
CS4979,2012-01-22,78,0,1,January,2012-01,2011-08,2012-01,5
CS3988,2012-03-12,64,0,3,March,2012-03,2011-05,2012-03,10
CS3865,2011-08-29,100,0,8,August,2011-08,2011-08,2011-08,0
CS4774,2013-01-22,85,0,1,January,2013-01,2011-06,2013-01,19
CS5336,2013-05-28,89,0,5,May,2013-05,2011-05,2013-05,24
CS1993,2012-08-07,67,0,8,August,2012-08,2011-07,2012-08,13
CS1791,2012-03-03,97,0,3,March,2012-03,2011-05,2012-03,10
CS2684,2013-01-20,98,1,1,January,2013-01,2011-06,2013-01,19
CS4563,2014-05-17,77,0,5,May,2014-05,2011-05,2014-05,36
CS5685,2013-04-14,77,0,4,April,2013-04,2011-06,2013-04,22
CS1647,2011-09-24,74,0,9,September,2011-09,2011-09,2011-09,0
CS4868,2014-08-23,78,0,8,August,2014-08,2011-06,2014-08,38
CS2310,2012-05-08,45,0,5,May,2012-05,2011-06,2012-05,11
CS4355,2014-12-08,82,0,12,December,2014-12,2011-06,2014-12,42
CS4673,2013-09-26,50,0,9,September,2013-09,2011-05,2013-09,28
CS5810,2013-12-23,67,0,12,December,2013-12,2011-06,2013-12,30
CS1712,2011-09-25,79,0,9,September,2011-09,2011-05,2011-09,4
CS4072,2014-04-26,82,0,4,April,2014-04,2011-05,2014-04,35
CS3997,2014-10-04,59,0,10,October,2014-10,2011-09,2014-10,37
CS5109,2012-06-26,56,0,6,June,2012-06,2011-06,2012-06,12
CS1816,2013-02-10,58,0,2,February,2013-02,2011-06,2013-02,20
CS5722,2012-11-26,103,0,11,November,2012-11,2011-06,2012-11,17
CS3020,2014-07-19,105,0,7,July,2014-07,2011-05,2014-07,38
CS5059,2011-12-17,73,0,12,December,2011-12,2011-07,2011-12,5
CS3272,2015-01-20,59,0,1,January,2015-01,2011-05,2015-01,44
CS5911,2013-10-03,92,0,10,October,2013-10,2011-09,2013-10,25
CS2796,2012-01-05,51,0,1,January,2012-01,2011-09,2012-01,4
CS4246,2013-04-16,80,0,4,April,2013-04,2011-11,2013-04,17
CS3589,2011-11-12,64,0,11,November,2011-11,2011-06,2011-11,5
CS1895,2012-07-09,37,1,7,July,2012-07,2011-08,2012-07,11
CS2538,2013-11-30,43,0,11,November,2013-11,2011-06,2013-11,29
CS4937,2012-07-18,58,0,7,July,2012-07,2011-07,2012-07,12
CS2715,2014-11-06,66,1,11,November,2014-11,2011-05,2014-11,42
CS4257,2014-06-29,48,0,6,June,2014-06,2011-05,2014-06,37
CS2348,2014-09-01,68,0,9,September,2014-09,2011-06,2014-09,39
CS5542,2012-01-05,53,0,1,January,2012-01,2011-08,2012-01,5
CS1253,2013-08-20,52,1,8,August,2013-08,2011-07,2013-08,25
CS6033,2013-02-20,80,0,2,February,2013-02,2011-08,2013-02,18
CS1718,2012-09-13,105,0,9,September,2012-09,2012-02,2012-09,7
CS1971,2011-12-14,44,0,12,December,2011-12,2011-12,2011-12,0
CS4112,2013-07-02,45,0,7,July,2013-07,2012-02,2013-07,17
CS3682,2013-02-19,49,0,2,February,2013-02,2011-05,2013-02,21
CS1955,2013-09-03,66,0,9,September,2013-09,2011-07,2013-09,26
CS4341,2014-01-06,41,0,1,January,2014-01,2011-10,2014-01,27
CS4119,2012-11-05,90,0,11,November,2012-11,2011-05,2012-11,18
CS2205,2012-08-28,68,0,8,August,2012-08,2011-07,2012-08,13
CS5158,2012-09-24,64,0,9,September,2012-09,2011-07,2012-09,14
CS2208,2013-09-26,42,0,9,September,2013-09,2011-05,2013-09,28
CS5774,2012-02-12,58,0,2,February,2012-02,2011-07,2012-02,7
CS3082,2013-04-27,55,1,4,April,2013-04,2011-07,2013-04,21
CS4931,2014-06-23,60,0,6,June,2014-06,2011-05,2014-06,37
CS2549,2012-07-01,61,0,7,July,2012-07,2011-10,2012-07,9
CS3119,2015-01-07,86,0,1,January,2015-01,2011-06,2015-01,43
CS3184,2012-05-05,97,0,5,May,2012-05,2011-06,2012-05,11
CS2328,2013-11-30,101,0,11,November,2013-11,2011-10,2013-11,25
CS2198,2012-07-07,95,0,7,July,2012-07,2011-06,2012-07,13
CS1709,2013-08-02,90,1,8,August,2013-08,2011-05,2013-08,27
CS2478,2013-05-25,55,0,5,May,2013-05,2011-09,2013-05,20
CS3166,2013-12-10,62,0,12,December,2013-12,2011-06,2013-12,30
CS2576,2013-05-23,46,0,5,May,2013-05,2012-03,2013-05,14
CS1179,2014-06-13,40,0,6,June,2014-06,2011-06,2014-06,36
CS4456,2011-12-15,72,0,12,December,2011-12,2011-06,2011-12,6
CS2380,2014-11-03,105,0,11,November,2014-11,2011-06,2014-11,41
CS5570,2013-04-29,87,0,4,April,2013-04,2011-07,2013-04,21
CS5716,2014-08-06,99,0,8,August,2014-08,2011-07,2014-08,37
CS1988,2012-11-25,71,0,11,November,2012-11,2011-07,2012-11,16
CS1348,2014-07-08,97,0,7,July,2014-07,2011-07,2014-07,36
CS2427,2014-02-24,90,0,2,February,2014-02,2011-06,2014-02,32
CS1336,2012-03-01,94,0,3,March,2012-03,2011-07,2012-03,8
CS3947,2011-10-27,64,1,10,October,2011-10,2011-05,2011-10,5
CS3289,2014-03-24,44,0,3,March,2014-03,2011-06,2014-03,33
CS1308,2014-07-07,85,0,7,July,2014-07,2011-08,2014-07,35
CS4860,2014-01-16,76,0,1,January,2014-01,2011-07,2014-01,30
CS1959,2013-06-03,54,1,6,June,2013-06,2011-06,2013-06,24
CS4117,2014-09-20,65,0,9,September,2014-09,2011-08,2014-09,37
CS2227,2013-11-29,71,1,11,November,2013-11,2011-06,2013-11,29
CS3664,2012-07-21,57,0,7,July,2012-07,2011-05,2012-07,14
CS1575,2013-06-30,51,0,6,June,2013-06,2011-08,2013-06,22
CS2986,2011-06-13,52,0,6,June,2011-06,2011-06,2011-06,0
CS1191,2012-08-06,37,1,8,August,2012-08,2011-06,2012-08,14
CS2030,2014-12-08,95,0,12,December,2014-12,2011-06,2014-12,42
CS3854,2013-10-04,64,1,10,October,2013-10,2011-05,2013-10,29
CS1539,2012-02-01,89,1,2,February,2012-02,2011-07,2012-02,7
CS2180,2011-09-25,71,0,9,September,2011-09,2011-05,2011-09,4
CS4996,2012-01-15,104,0,1,January,2012-01,2011-06,2012-01,7
CS3615,2014-03-25,94,0,3,March,2014-03,2011-06,2014-03,33
CS3245,2011-05-27,48,1,5,May,2011-05,2011-05,2011-05,0
CS4793,2013-03-17,87,0,3,March,2013-03,2011-06,2013-03,21
CS1462,2013-10-23,74,1,10,October,2013-10,2011-09,2013-10,25
CS1340,2013-11-05,83,0,11,November,2013-11,2011-07,2013-11,28
CS5191,2013-12-15,53,0,12,December,2013-12,2011-07,2013-12,29
CS5990,2014-06-15,97,0,6,June,2014-06,2011-05,2014-06,37
CS4168,2014-11-12,99,0,11,November,2014-11,2011-06,2014-11,41
CS5247,2011-09-18,43,0,9,September,2011-09,2011-07,2011-09,2
CS2165,2012-12-24,73,0,12,December,2012-12,2011-05,2012-12,19
CS3181,2013-03-11,37,0,3,March,2013-03,2011-05,2013-03,22
CS4375,2014-07-06,67,0,7,July,2014-07,2011-05,2014-07,38
CS3823,2013-01-01,60,0,1,January,2013-01,2011-06,2013-01,19
CS4601,2015-03-14,47,0,3,March,2015-03,2011-10,2015-03,41
CS1711,2014-07-28,64,0,7,July,2014-07,2011-07,2014-07,36
CS4275,2014-01-15,71,0,1,January,2014-01,2011-07,2014-01,30
CS2394,2013-07-14,74,0,7,July,2013-07,2011-06,2013-07,25
CS5165,2013-02-27,93,0,2,February,2013-02,2011-05,2013-02,21
CS1723,2014-01-18,91,0,1,January,2014-01,2012-06,2014-01,19
CS5982,2014-01-31,82,0,1,January,2014-01,2011-07,2014-01,30
CS4609,2012-06-09,92,0,6,June,2012-06,2011-09,2012-06,9
CS5226,2011-11-21,61,0,11,November,2011-11,2011-06,2011-11,5
CS4855,2012-04-20,52,0,4,April,2012-04,2011-08,2012-04,8
CS3924,2014-07-14,72,0,7,July,2014-07,2011-05,2014-07,38
CS1298,2012-11-21,40,0,11,November,2012-11,2011-07,2012-11,16
CS5116,2013-06-04,72,0,6,June,2013-06,2011-05,2013-06,25
CS5340,2014-01-14,104,0,1,January,2014-01,2011-07,2014-01,30
CS5713,2013-03-10,84,0,3,March,2013-03,2011-06,2013-03,21
CS4927,2013-04-19,51,0,4,April,2013-04,2011-07,2013-04,21
CS5605,2013-06-16,104,0,6,June,2013-06,2011-06,2013-06,24
CS5498,2013-08-23,66,0,8,August,2013-08,2011-11,2013-08,21
CS1647,2013-03-11,79,0,3,March,2013-03,2011-09,2013-03,18
CS2152,2011-07-11,80,0,7,July,2011-07,2011-07,2011-07,0
CS4243,2013-03-20,51,0,3,March,2013-03,2011-07,2013-03,20
CS2544,2013-01-16,35,0,1,January,2013-01,2011-08,2013-01,17
CS5139,2011-08-20,105,0,8,August,2011-08,2011-06,2011-08,2
CS4264,2011-07-06,61,0,7,July,2011-07,2011-07,2011-07,0
CS4603,2012-06-02,95,1,6,June,2012-06,2011-07,2012-06,11
CS4912,2011-09-18,98,0,9,September,2011-09,2011-05,2011-09,4
CS4504,2011-08-31,89,0,8,August,2011-08,2011-08,2011-08,0
CS2669,2012-01-19,68,0,1,January,2012-01,2011-06,2012-01,7
CS5799,2011-11-25,93,0,11,November,2011-11,2011-07,2011-11,4
CS1462,2014-10-11,39,1,10,October,2014-10,2011-09,2014-10,37
CS4010,2013-09-09,74,0,9,September,2013-09,2011-08,2013-09,25
CS5718,2014-06-21,87,0,6,June,2014-06,2011-06,2014-06,36
CS4331,2014-03-14,77,0,3,March,2014-03,2011-06,2014-03,33
CS1548,2011-08-21,76,0,8,August,2011-08,2011-06,2011-08,2
CS2154,2012-02-17,90,0,2,February,2012-02,2011-06,2012-02,8
CS2326,2013-08-05,60,0,8,August,2013-08,2011-06,2013-08,26
CS2954,2014-09-15,105,0,9,September,2014-09,2011-07,2014-09,38
CS1875,2012-07-17,53,0,7,July,2012-07,2011-06,2012-07,13
CS3262,2011-09-17,97,0,9,September,2011-09,2011-09,2011-09,0
CS2786,2011-07-06,93,0,7,July,2011-07,2011-07,2011-07,0
CS5520,2013-07-17,38,0,7,July,2013-07,2011-11,2013-07,20
CS5527,2014-08-27,71,0,8,August,2014-08,2011-06,2014-08,38
CS2328,2015-02-19,99,0,2,February,2015-02,2011-10,2015-02,40
CS3225,2012-10-10,104,0,10,October,2012-10,2011-08,2012-10,14
CS2902,2011-11-28,76,0,11,November,2011-11,2011-06,2011-11,5
CS2535,2014-03-10,35,0,3,March,2014-03,2011-09,2014-03,30
CS5590,2014-01-11,42,0,1,January,2014-01,2011-08,2014-01,29
CS4670,2013-06-30,88,0,6,June,2013-06,2011-05,2013-06,25
CS5880,2011-12-26,51,0,12,December,2011-12,2011-06,2011-12,6
CS4100,2015-02-09,70,0,2,February,2015-02,2011-06,2015-02,44
CS5020,2014-05-22,53,0,5,May,2014-05,2012-03,2014-05,26
CS2383,2012-05-19,61,0,5,May,2012-05,2011-07,2012-05,10
CS4748,2011-09-27,58,1,9,September,2011-09,2011-07,2011-09,2
CS2522,2013-10-13,77,0,10,October,2013-10,2011-05,2013-10,29
CS4018,2014-07-12,37,0,7,July,2014-07,2011-09,2014-07,34
CS1653,2014-03-15,60,1,3,March,2014-03,2011-05,2014-03,34
CS2978,2012-04-02,73,0,4,April,2012-04,2011-08,2012-04,8
CS3330,2011-05-30,63,0,5,May,2011-05,2011-05,2011-05,0
CS4228,2013-05-19,77,0,5,May,2013-05,2011-12,2013-05,17
CS5707,2014-03-05,71,0,3,March,2014-03,2011-06,2014-03,33
CS5157,2012-03-04,50,0,3,March,2012-03,2011-07,2012-03,8
CS5385,2015-01-19,37,0,1,January,2015-01,2011-05,2015-01,44
CS5668,2014-04-11,52,0,4,April,2014-04,2011-05,2014-04,35
CS5583,2011-12-18,88,0,12,December,2011-12,2011-05,2011-12,7
CS2808,2013-12-27,98,1,12,December,2013-12,2011-07,2013-12,29
CS1531,2014-04-03,64,0,4,April,2014-04,2011-08,2014-04,32
CS5892,2013-06-24,71,0,6,June,2013-06,2011-05,2013-06,25
CS2038,2013-09-26,98,0,9,September,2013-09,2011-08,2013-09,25
CS4419,2013-03-29,58,0,3,March,2013-03,2011-06,2013-03,21
CS2627,2014-07-03,104,0,7,July,2014-07,2011-05,2014-07,38
CS3069,2014-11-20,58,0,11,November,2014-11,2011-05,2014-11,42
CS5793,2012-06-18,89,0,6,June,2012-06,2011-06,2012-06,12
CS4852,2012-04-12,41,0,4,April,2012-04,2011-06,2012-04,10
CS5116,2014-08-06,45,0,8,August,2014-08,2011-05,2014-08,39
CS2426,2012-08-30,87,0,8,August,2012-08,2011-10,2012-08,10
CS3486,2014-01-30,74,0,1,January,2014-01,2011-07,2014-01,30
CS1441,2014-03-21,79,0,3,March,2014-03,2011-08,2014-03,31
CS3580,2011-11-28,99,0,11,November,2011-11,2011-06,2011-11,5
CS4788,2013-05-31,85,0,5,May,2013-05,2011-12,2013-05,17
CS4178,2012-04-07,47,0,4,April,2012-04,2011-08,2012-04,8
CS1121,2014-03-23,38,0,3,March,2014-03,2011-05,2014-03,34
CS4936,2013-07-11,72,0,7,July,2013-07,2011-06,2013-07,25
CS3206,2011-05-19,46,0,5,May,2011-05,2011-05,2011-05,0
CS5361,2013-03-03,36,0,3,March,2013-03,2011-06,2013-03,21
CS2703,2012-07-03,38,1,7,July,2012-07,2011-06,2012-07,13
CS1401,2012-01-23,52,0,1,January,2012-01,2011-12,2012-01,1
CS5556,2011-08-10,62,0,8,August,2011-08,2011-05,2011-08,3
CS2904,2014-11-02,98,0,11,November,2014-11,2011-10,2014-11,37
CS1209,2012-05-20,95,0,5,May,2012-05,2011-06,2012-05,11
CS4131,2014-12-09,83,0,12,December,2014-12,2011-06,2014-12,42
CS5251,2011-07-22,53,0,7,July,2011-07,2011-05,2011-07,2
CS5618,2013-06-27,71,0,6,June,2013-06,2011-08,2013-06,22
CS3852,2014-10-03,62,0,10,October,2014-10,2011-05,2014-10,41
CS5982,2011-08-20,98,0,8,August,2011-08,2011-07,2011-08,1
CS2704,2013-07-21,93,0,7,July,2013-07,2011-08,2013-07,23
CS5270,2014-08-10,84,0,8,August,2014-08,2011-05,2014-08,39
CS3326,2013-08-17,59,0,8,August,2013-08,2011-08,2013-08,24
CS5439,2013-02-26,96,0,2,February,2013-02,2011-08,2013-02,18
CS4642,2013-05-07,55,0,5,May,2013-05,2011-06,2013-05,23
CS1558,2013-10-02,86,0,10,October,2013-10,2011-08,2013-10,26
CS4842,2011-12-23,64,0,12,December,2011-12,2011-05,2011-12,7
CS4313,2012-07-01,96,0,7,July,2012-07,2011-08,2012-07,11
CS2781,2015-02-19,92,0,2,February,2015-02,2011-06,2015-02,44
CS3647,2014-01-06,64,0,1,January,2014-01,2011-05,2014-01,32
CS1422,2012-08-17,94,0,8,August,2012-08,2011-11,2012-08,9
CS2275,2014-07-28,77,0,7,July,2014-07,2011-08,2014-07,35
CS1113,2012-03-30,86,0,3,March,2012-03,2011-05,2012-03,10
CS4740,2013-11-16,91,0,11,November,2013-11,2011-09,2013-11,26
CS1777,2011-12-23,68,0,12,December,2011-12,2011-12,2011-12,0
CS4503,2012-05-04,62,1,5,May,2012-05,2011-06,2012-05,11
CS2835,2012-05-13,97,0,5,May,2012-05,2011-09,2012-05,8
CS1835,2011-11-27,94,0,11,November,2011-11,2011-08,2011-11,3
CS4566,2012-02-20,72,1,2,February,2012-02,2011-05,2012-02,9
CS5251,2015-02-28,97,0,2,February,2015-02,2011-05,2015-02,45
CS5216,2013-07-28,87,0,7,July,2013-07,2011-05,2013-07,26
CS2015,2012-01-09,40,0,1,January,2012-01,2011-09,2012-01,4
CS5078,2014-07-11,54,0,7,July,2014-07,2012-01,2014-07,30
CS1393,2011-07-16,89,1,7,July,2011-07,2011-06,2011-07,1
CS3963,2013-09-22,95,0,9,September,2013-09,2011-07,2013-09,26
CS4979,2013-02-07,76,0,2,February,2013-02,2011-08,2013-02,18
CS4146,2012-06-25,63,0,6,June,2012-06,2011-06,2012-06,12
CS2198,2014-01-03,66,0,1,January,2014-01,2011-06,2014-01,31
CS4271,2014-01-14,35,0,1,January,2014-01,2011-11,2014-01,26
CS1812,2012-01-31,71,0,1,January,2012-01,2011-05,2012-01,8
CS3101,2013-04-25,95,0,4,April,2013-04,2011-06,2013-04,22
CS5853,2012-08-31,82,0,8,August,2012-08,2011-05,2012-08,15
CS3976,2012-10-21,92,0,10,October,2012-10,2011-07,2012-10,15
CS2149,2015-01-06,66,0,1,January,2015-01,2011-06,2015-01,43
CS4569,2014-05-19,45,0,5,May,2014-05,2011-06,2014-05,35
CS4398,2014-01-27,64,0,1,January,2014-01,2011-08,2014-01,29
CS1504,2012-08-29,50,0,8,August,2012-08,2011-05,2012-08,15
CS4968,2011-05-21,82,0,5,May,2011-05,2011-05,2011-05,0
CS2650,2012-05-12,97,0,5,May,2012-05,2011-10,2012-05,7
CS1734,2013-08-07,47,0,8,August,2013-08,2011-09,2013-08,23
CS3328,2012-05-30,70,0,5,May,2012-05,2011-08,2012-05,9
CS3480,2011-07-22,103,0,7,July,2011-07,2011-07,2011-07,0
CS2063,2014-06-30,95,1,6,June,2014-06,2011-05,2014-06,37
CS4934,2014-03-18,78,1,3,March,2014-03,2011-05,2014-03,34
CS5714,2013-04-09,40,1,4,April,2013-04,2011-10,2013-04,18
CS4942,2014-04-29,101,1,4,April,2014-04,2011-08,2014-04,32
CS2095,2011-09-06,89,0,9,September,2011-09,2011-05,2011-09,4
CS1996,2013-10-18,52,1,10,October,2013-10,2011-07,2013-10,27
CS2853,2014-09-28,41,0,9,September,2014-09,2011-06,2014-09,39
CS3981,2014-04-02,91,0,4,April,2014-04,2011-07,2014-04,33
CS1122,2012-06-05,68,0,6,June,2012-06,2011-07,2012-06,11
CS3822,2012-05-31,96,0,5,May,2012-05,2011-06,2012-05,11
CS1157,2013-01-02,90,0,1,January,2013-01,2011-12,2013-01,13
CS1878,2014-01-01,49,1,1,January,2014-01,2011-06,2014-01,31
CS1929,2014-11-19,81,0,11,November,2014-11,2011-06,2014-11,41
CS4947,2011-05-26,80,0,5,May,2011-05,2011-05,2011-05,0
CS4268,2012-05-09,44,0,5,May,2012-05,2011-09,2012-05,8
CS3060,2012-11-16,61,0,11,November,2012-11,2011-07,2012-11,16
CS2387,2012-10-22,49,0,10,October,2012-10,2011-07,2012-10,15
CS1736,2013-11-24,60,1,11,November,2013-11,2011-08,2013-11,27
CS3727,2013-06-25,97,0,6,June,2013-06,2011-08,2013-06,22
CS4846,2011-06-29,47,0,6,June,2011-06,2011-05,2011-06,1
CS5388,2011-08-20,62,0,8,August,2011-08,2011-07,2011-08,1
CS1665,2014-03-16,104,0,3,March,2014-03,2011-05,2014-03,34
CS5921,2013-06-18,62,0,6,June,2013-06,2011-05,2013-06,25
